Gemeente;Code;AmsterdamseCode;Partij;AantalStemmen;AantalZetels;
Bunnik;G0312;10820;VVD;1549;3;
Bunnik;G0312;10820;D66;1497;3;
Bunschoten;G0313;11343;ChristenUnie;3167;6;
Bunschoten;G0313;11343;VVD;2250;4;
Bunschoten;G0313;11343;CDA;1856;4;
Bunschoten;G0313;11343;Staatkundig Gereformeerde Partij (SGP);1481;3;
Bunschoten;G0313;11343;Christelijke Arbeiders Partij (CAP);1035;2;
Buren;G0214;11286;Gemeentebelangen Buren;4254;9;
Buren;G0214;11286;Protestants Christelijke Groepering;1585;3;
Buren;G0214;11286;VVD;1406;3;
Buren;G0214;11286;Partij van de Arbeid/GROENLINKS;1321;2;
Buren;G0214;11286;CDA;925;2;
Buren;G0214;11286;D66;883;1;
Buren;G0214;11286;Partij voor de Dieren;805;1;
Buren;G0214;11286;Beter Buren;371;0;
Capelle aan den IJssel;G0502;11248;Leefbaar Capelle;6726;11;
Capelle aan den IJssel;G0502;11248;D66;2866;4;
Capelle aan den IJssel;G0502;11248;VVD;2504;4;
Capelle aan den IJssel;G0502;11248;Staatkundig Gereformeerde Partij (SGP);1992;3;
Capelle aan den IJssel;G0502;11248;Capels Bewoners Belang;1635;2;
Capelle aan den IJssel;G0502;11248;GROENLINKS;1469;2;
Capelle aan den IJssel;G0502;11248;Partij van de Arbeid (P.v.d.A.);1435;2;
Capelle aan den IJssel;G0502;11248;ChristenUnie;1257;2;
Capelle aan den IJssel;G0502;11248;CDA;1214;1;
Capelle aan den IJssel;G0502;11248;SP (Socialistische Partij);1071;1;
Capelle aan den IJssel;G0502;11248;Belang van Nederland (BVNL);947;1;
Castricum;G0383;11287;Lokaal Vitaal;4479;6;
Castricum;G0383;11287;VVD;3163;4;
Castricum;G0383;11287;GROENLINKS;2916;4;
Castricum;G0383;11287;De VrijeLijst;1957;3;
Castricum;G0383;11287;Partij van de Arbeid (P.v.d.A.);1653;2;
Castricum;G0383;11287;D66;1624;2;
Castricum;G0383;11287;CDA;1584;2;
Castricum;G0383;11287;Forza! Castricum;1318;2;
Coevorden;G0109;10383;Belangen Buitengebied Coevorden;5920;10;
Coevorden;G0109;10383;Partij van de Arbeid (P.v.d.A.);2299;4;
Coevorden;G0109;10383;VVD;2172;4;
Coevorden;G0109;10383;CDA;2162;3;
Coevorden;G0109;10383;PAC;1841;3;
Coevorden;G0109;10383;PPC;562;1;
Cranendonck;G1706;10219;ELAN;3236;7;
Cranendonck;G1706;10219;CDA;2084;5;
Cranendonck;G1706;10219;Cranendonck Actief!;1465;3;
Cranendonck;G1706;10219;Pro6;1240;2;
Cranendonck;G1706;10219;VVD;1038;2;
Cranendonck;G1706;10219;Blanco (Waterschoot, W.P.J.M.);103;0;
Culemborg;G0216;10342;Culemborg van Nu;2752;5;
Culemborg;G0216;10342;GROENLINKS;2551;5;
Culemborg;G0216;10342;VVD;2061;4;
Culemborg;G0216;10342;D66;1103;2;
Culemborg;G0216;10342;ChristenUnie;1007;1;
Culemborg;G0216;10342;Partij van de Arbeid (P.v.d.A.);982;1;
Culemborg;G0216;10342;Partij voor de Dieren;819;1;
Culemborg;G0216;10342;CulemborgsBelang;703;1;
Culemborg;G0216;10342;CDA;702;1;
Culemborg;G0216;10342;SP (Socialistische Partij);486;0;
Dalfsen;G0148;11007;Gemeentebelangen;5472;8;
Dalfsen;G0148;11007;CDA;3767;6;
Dalfsen;G0148;11007;ChristenUnie;1966;3;
Dalfsen;G0148;11007;Partij van de Arbeid (P.v.d.A.);1374;2;
Dalfsen;G0148;11007;D66;1075;1;
Dalfsen;G0148;11007;VVD;752;1;
Dantumadiel;G1891;10650;CDA;1946;4;
Dantumadiel;G1891;10650;Sociaal Links;1605;3;
Dantumadiel;G1891;10650;ChristenUnie;1291;3;
Dantumadiel;G1891;10650;Gemeentebelangen Dantumadiel;1257;3;
Dantumadiel;G1891;10650;FNP;805;2;
Dantumadiel;G1891;10650;Staatkundig Gereformeerde Partij (SGP);752;1;
Dantumadiel;G1891;10650;Belang van Nederland (BVNL);597;1;
Dantumadiel;G1891;10650;VVD;257;0;
De Bilt;G0310;10168;GROENLINKS;4733;7;
De Bilt;G0310;10168;D66;2810;4;
De Bilt;G0310;10168;VVD;2697;3;
De Bilt;G0310;10168;Forza De Bilt;2634;3;
De Bilt;G0310;10168;Beter De Bilt en Bilts Belang;2476;3;
De Bilt;G0310;10168;Partij van de Arbeid (P.v.d.A.);1545;2;
De Bilt;G0310;10168;CDA;1458;2;
De Bilt;G0310;10168;Staatkundig Gereformeerde Partij (SGP);1187;1;
De Bilt;G0310;10168;ChristenUnie;1031;1;
De Bilt;G0310;10168;SP (Socialistische Partij);1010;1;
De Fryske Marren;G1940;10022;FNP;4912;7;
De Fryske Marren;G1940;10022;CDA;4505;6;
De Fryske Marren;G1940;10022;VVD;2641;4;
De Fryske Marren;G1940;10022;Kleurrijk Fryske Marren (KFM);2278;3;
De Fryske Marren;G1940;10022;Partij van de Arbeid (P.v.d.A.);2172;3;
De Fryske Marren;G1940;10022;GROENLINKS;1925;2;
De Fryske Marren;G1940;10022;Burgerpartij De Fryske Marren;1302;2;
De Fryske Marren;G1940;10022;Nieuwe Communistische Partij-NCPN;1168;1;
De Fryske Marren;G1940;10022;D66;1072;1;
De Fryske Marren;G1940;10022;Forum voor Democratie;988;1;
De Fryske Marren;G1940;10022;ChristenUnie;979;1;
De Ronde Venen;G0736;11379;Ronde Venen Belang;6895;10;
De Ronde Venen;G0736;11379;CDA;3704;5;
De Ronde Venen;G0736;11379;VVD;2579;3;
De Ronde Venen;G0736;11379;D66;2576;3;
De Ronde Venen;G0736;11379;P.v.d.A./GROENLINKS;2421;3;
De Ronde Venen;G0736;11379;Seniorenpartij De Ronde Venen;1113;1;
De Ronde Venen;G0736;11379;ChristenUnie-SGP;1100;1;
De Ronde Venen;G0736;11379;Inwonerscollectief;1010;1;
De Wolden;G1690;10262;Gemeentebelangen De Wolden;5341;9;
De Wolden;G1690;10262;CDA;1710;3;
De Wolden;G1690;10262;VVD;1616;2;
De Wolden;G1690;10262;GROENLINKS;1084;2;
De Wolden;G1690;10262;Partij van de Arbeid (P.v.d.A.);1008;1;
De Wolden;G1690;10262;D66;762;1;
De Wolden;G1690;10262;ChristenUnie;678;1;
Delft;G0503;10928;Studenten Techniek in Politiek (STIP);6760;6;
Delft;G0503;10928;D66;6206;6;
Delft;G0503;10928;GROENLINKS;5831;6;
Delft;G0503;10928;Hart voor Delft;5742;5;
Delft;G0503;10928;VVD;3555;3;
Delft;G0503;10928;Partij van de Arbeid (P.v.d.A.);3033;3;
Delft;G0503;10928;SP (Socialistische Partij);2484;2;
Delft;G0503;10928;CDA;2160;2;
Delft;G0503;10928;Onafhankelijk Delft;2017;2;
Delft;G0503;10928;ChristenUnie;2016;2;
Delft;G0503;10928;Volt;1967;2;
Delft;G0503;10928;BIJ1;883;0;
Den Helder;G0400;10285;BEHOORLIJK BESTUUR;3812;7;
Den Helder;G0400;10285;Beter voor Den Helder;2358;4;
Den Helder;G0400;10285;VVD;2074;3;
Den Helder;G0400;10285;CDA;1915;3;
Den Helder;G0400;10285;D66;1410;2;
Den Helder;G0400;10285;GROENLINKS;1382;2;
Den Helder;G0400;10285;PVV (Partij voor de Vrijheid);1328;2;
Den Helder;G0400;10285;Stadspartij Den Helder;1289;2;
Den Helder;G0400;10285;Seniorenpartij;1105;2;
Den Helder;G0400;10285;Partij van de Arbeid (P.v.d.A.);1048;2;
Den Helder;G0400;10285;ChristenUnie;997;1;
Den Helder;G0400;10285;Samen Actief Sr;631;1;
Den Helder;G0400;10285;HELDER ONAFHANKELIJK!;463;0;
Den Helder;G0400;10285;HELDERS GELUID;248;0;
Den Helder;G0400;10285;Hart voor Vrijheid;161;0;
Deurne;G0762;10379;Politieke Partij DOE!;3408;6;
Deurne;G0762;10379;DeurneNU;3040;5;
Deurne;G0762;10379;Progressief Akkoord-GROENLINKS-PvdA;1877;3;
Deurne;G0762;10379;CDA;1826;3;
Deurne;G0762;10379;VVD;1634;3;
Deurne;G0762;10379;Transparant Deurne;1371;2;
Deurne;G0762;10379;50PLUS;595;1;
Deventer;G0150;10899;Gemeentebelang;8610;9;
Deventer;G0150;10899;GROENLINKS;6010;6;
Deventer;G0150;10899;Partij van de Arbeid (P.v.d.A.);5449;5;
Deventer;G0150;10899;D66;3905;4;
Deventer;G0150;10899;VVD;3709;4;
Deventer;G0150;10899;Deventer Belang;2924;3;
Deventer;G0150;10899;CDA;2745;3;
Deventer;G0150;10899;SP (Socialistische Partij);1682;1;
Deventer;G0150;10899;ChristenUnie;1545;1;
Deventer;G0150;10899;DeventerNu;1373;1;
Deventer;G0150;10899;DENK;1336;1;
Deventer;G0150;10899;Deventer Sociaal;1219;1;
Deventer;G0150;10899;Blanco (Rietman, A);620;0;
Deventer;G0150;10899;ASP (Atheïstisch Seculiere Partij);558;0;
Diemen;G0384;11039;GROENLINKS;2289;5;
Diemen;G0384;11039;Ons Diemen;1759;4;
Diemen;G0384;11039;D66;1756;4;
Diemen;G0384;11039;VVD;1517;3;
Diemen;G0384;11039;Partij van de Arbeid (P.v.d.A.);1316;3;
Diemen;G0384;11039;Ouderenpartij Diemen;1087;2;
Diemen;G0384;11039;Onafhankelijke Partij Diemen;956;2;
Dinkelland;G1774;10245;Lokaal Dinkelland;4474;8;
Dinkelland;G1774;10245;CDA;4372;7;
Dinkelland;G1774;10245;VVD;2004;3;
Dinkelland;G1774;10245;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;1200;2;
Dinkelland;G1774;10245;Burgerbelangen Dinkelland;782;1;
Doesburg;G0221;10327;Stadspartij Doesburg;1736;5;
Doesburg;G0221;10327;PvdA/GROENLINKS;830;3;
Doesburg;G0221;10327;SP (Socialistische Partij);714;2;
Doesburg;G0221;10327;D66;619;2;
Doesburg;G0221;10327;VVD;592;2;
Doesburg;G0221;10327;CDA;415;1;
Doetinchem;G0222;10396;CDA;3390;5;
Doetinchem;G0222;10396;Partij van de Arbeid (P.v.d.A.);2820;4;
Doetinchem;G0222;10396;VVD;2807;4;
Doetinchem;G0222;10396;Partij voor Lokaal Maatwerk (PvLM);2440;3;
Doetinchem;G0222;10396;GemeenteBelangen Doetinchem (GBD);2278;3;
Doetinchem;G0222;10396;D66;1942;3;
Doetinchem;G0222;10396;SP (Socialistische Partij);1901;3;
Doetinchem;G0222;10396;GROENLINKS;1886;2;
Doetinchem;G0222;10396;Lokaal Belang Doetinchem;1487;2;
Doetinchem;G0222;10396;ChristenUnie-SGP;1037;1;
Doetinchem;G0222;10396;Forum voor Democratie;989;1;
Dongen;G0766;11412;Volkspartij Dongen;3060;7;
Dongen;G0766;11412;CDA;2527;6;
Dongen;G0766;11412;D66;1763;4;
Dongen;G0766;11412;VVD;1135;2;
Dongen;G0766;11412;De Ouderenpartij voor Dongen;1099;2;
Dordrecht;G0505;11157;VVD;5952;6;
Dordrecht;G0505;11157;GROENLINKS;5806;6;
Dordrecht;G0505;11157;Beter Voor Dordt;5038;5;
Dordrecht;G0505;11157;Verenigde Senioren Partij Dordrecht;4700;4;
Dordrecht;G0505;11157;ChristenUnie-SGP;4360;4;
Dordrecht;G0505;11157;CDA;3761;4;
Dordrecht;G0505;11157;Partij van de Arbeid (P.v.d.A.);2777;2;
Dordrecht;G0505;11157;Partij voor de Dieren;2350;2;
Dordrecht;G0505;11157;DENK;1844;1;
Dordrecht;G0505;11157;Gewoon Dordt;1743;1;
Dordrecht;G0505;11157;Op Ons Eiland;1577;1;
Dordrecht;G0505;11157;SP (Socialistische Partij);1537;1;
Dordrecht;G0505;11157;PVV (Partij voor de Vrijheid);1476;1;
Dordrecht;G0505;11157;Forum voor Democratie;1123;1;
Dordrecht;G0505;11157;MOEDD;600;0;
Dordrecht;G0505;11157;JEZUS LEEFT;230;0;
Drechterland;G0498;10642;CDA;1886;4;
Drechterland;G0498;10642;Senioren Partij Drechterland;1816;4;
Drechterland;G0498;10642;Progressief Drechterland (PDL);1803;3;
Drechterland;G0498;10642;VVD;1704;3;
Drechterland;G0498;10642;Gemeentebelangen Drechterland;1361;3;
Drimmelen;G1719;10258;LIJST HARRY BAKKER;2871;5;
Drimmelen;G1719;10258;VVD;2408;5;
Drimmelen;G1719;10258;Groen Drimmelen (VP/D66);2391;4;
Drimmelen;G1719;10258;Combinatie Algemeen Belang;2001;4;
Drimmelen;G1719;10258;SAMEN Drimmelen;894;1;
Drimmelen;G1719;10258;CDA;863;1;
Drimmelen;G1719;10258;Partij van de Arbeid (P.v.d.A.);612;1;
Dronten;G0303;10210;CDA;3589;6;
Dronten;G0303;10210;Leefbaar Dronten;3409;6;
Dronten;G0303;10210;VVD;2573;4;
Dronten;G0303;10210;ChristenUnie;1820;3;
Dronten;G0303;10210;SP (Socialistische Partij);1607;2;
Dronten;G0303;10210;D66;1262;2;
Dronten;G0303;10210;GROENLINKS;1165;2;
Dronten;G0303;10210;Partij van de Arbeid (P.v.d.A.);1114;2;
Druten;G0225;10068;Kernachtig Druten;2905;6;
Druten;G0225;10068;Dorpslijst Puiflijk / Druten-Zuid;1457;3;
Druten;G0225;10068;Welzijn Druten;1114;2;
Druten;G0225;10068;Dorpslijst Horssen;777;2;
Druten;G0225;10068;Dorpslijst Afferden;735;2;
Druten;G0225;10068;Sociaal Maas en Waal;734;2;
Druten;G0225;10068;CDA;297;0;
Druten;G0225;10068;VVD;291;0;
Duiven;G0226;11028;Lokaal Alternatief;2267;5;
Duiven;G0226;11028;DOED;2262;5;
Duiven;G0226;11028;CDA;1414;3;
Duiven;G0226;11028;VVD;1137;3;
Duiven;G0226;11028;GROENLINKS;1041;2;
Duiven;G0226;11028;Partij van de Arbeid (P.v.d.A.);688;1;
Duiven;G0226;11028;Pro Duiven;536;1;
Duiven;G0226;11028;D66;489;1;
Echt-Susteren;G1711;10941;Partij Nieuw Echt-Susteren (PNES);4048;7;
Echt-Susteren;G1711;10941;LIJST SAMENWERKING;3637;6;
Echt-Susteren;G1711;10941;CDA;3345;5;
Echt-Susteren;G1711;10941;Democraten Echt-Susteren;1720;3;
Echt-Susteren;G1711;10941;GROENLINKS;944;1;
Echt-Susteren;G1711;10941;D66;624;1;
Echt-Susteren;G1711;10941;Partij van de Arbeid (P.v.d.A.);490;0;
Echt-Susteren;G1711;10941;Blanco (Masthoff, E.P.H.M.);199;0;
Edam-Volendam;G0385;10884;Volendam '80;4627;7;
Edam-Volendam;G0385;10884;Zeevangs Belang;2580;3;
Edam-Volendam;G0385;10884;GROENLINKS;2557;3;
Edam-Volendam;G0385;10884;CDA;2062;3;
Edam-Volendam;G0385;10884;Lijst Kras;2023;3;
Edam-Volendam;G0385;10884;VVD;1848;2;
Edam-Volendam;G0385;10884;BVNL;1448;2;
Edam-Volendam;G0385;10884;Partij van de Arbeid (P.v.d.A.);992;1;
Edam-Volendam;G0385;10884;Forum voor Democratie;683;1;
Ede;G0228;10743;Staatkundig Gereformeerde Partij (SGP);9164;7;
Ede;G0228;10743;ChristenUnie;7861;6;
Ede;G0228;10743;GemeenteBelangen Ede;7192;5;
Ede;G0228;10743;D66;5206;4;
Ede;G0228;10743;CDA;5064;4;
Ede;G0228;10743;Burgerbelangen;4801;3;
Ede;G0228;10743;GROENLINKS;4245;3;
Ede;G0228;10743;VVD;3520;2;
Ede;G0228;10743;Partij van de Arbeid (P.v.d.A.);2680;2;
Ede;G0228;10743;Mens en Milieu Ede;1734;1;
Ede;G0228;10743;Democratische Partij Ede;1467;1;
Ede;G0228;10743;Forum voor Democratie;1234;1;
Ede;G0228;10743;Belang van Nederland (BVNL);837;0;
Ede;G0228;10743;GBP;586;0;
Eemnes;G0317;10248;Dorpsbelang;1621;5;
Eemnes;G0317;10248;CDA;1048;3;
Eemnes;G0317;10248;VVD;751;2;
Eemnes;G0317;10248;Partij van de Arbeid (P.v.d.A.);749;2;
Eemnes;G0317;10248;D66;436;1;
Eersel;G0770;10741;Eersel Samen Anders;3799;8;
Eersel;G0770;10741;Partij van de Arbeid / GROENLINKS;1288;3;
Eersel;G0770;10741;CDA;1158;2;
Eersel;G0770;10741;VVD;908;2;
Eersel;G0770;10741;Kernbeleid;605;1;
Eersel;G0770;10741;Democraten 66 (D66);585;1;
Eijsden-Margraten;G1903;11243;CDA;3663;6;
Eijsden-Margraten;G1903;11243;Eijsden Margraten Lokaal (EML);3453;6;
Eijsden-Margraten;G1903;11243;PRO / P.v.d.A. / GROENLINKS;2574;4;
Eijsden-Margraten;G1903;11243;VVD;1723;3;
Eijsden-Margraten;G1903;11243;ODE;1432;2;
Eindhoven;G0772;11298;GROENLINKS;14367;9;
Eindhoven;G0772;11298;CDA;9232;6;
Eindhoven;G0772;11298;VVD;8951;6;
Eindhoven;G0772;11298;Partij van de Arbeid (P.v.d.A.);8390;5;
Eindhoven;G0772;11298;D66;7520;5;
Eindhoven;G0772;11298;SP (Socialistische Partij);4584;3;
Eindhoven;G0772;11298;Volt;4348;3;
Eindhoven;G0772;11298;Ouderen Appèl – Hart voor Eindhoven;4325;3;
Eindhoven;G0772;11298;Partij voor de Dieren;3633;2;
Eindhoven;G0772;11298;Lijst Pim Fortuyn Eindhoven;2631;1;
Eindhoven;G0772;11298;Forum voor Democratie;2324;1;
Eindhoven;G0772;11298;50PLUS;1774;1;
Eindhoven;G0772;11298;DENK;1432;0;
Eindhoven;G0772;11298;ChristenUnie;1408;0;
Eindhoven;G0772;11298;Gewoon Eindhoven;1275;0;
Eindhoven;G0772;11298;Piratenpartij;1064;0;
Eindhoven;G0772;11298;DE FEESTPARTIJ (DFP);376;0;
Elburg;G0230;11113;Algemeen Belang;2427;4;
Elburg;G0230;11113;ChristenUnie;2241;4;
Elburg;G0230;11113;LEV;2080;3;
Elburg;G0230;11113;Elburg Beleid / PvdA;1760;3;
Elburg;G0230;11113;Staatkundig Gereformeerde Partij (SGP);1643;2;
Elburg;G0230;11113;CDA;1295;2;
Elburg;G0230;11113;VVD;776;1;
Emmen;G0114;11180;Wakker Emmen;13818;15;
Emmen;G0114;11180;Partij van de Arbeid (P.v.d.A.);6669;7;
Emmen;G0114;11180;CDA;4162;4;
Emmen;G0114;11180;VVD;2779;3;
Emmen;G0114;11180;SP (Socialistische Partij);2557;2;
Emmen;G0114;11180;PVV (Partij voor de Vrijheid);2462;2;
Emmen;G0114;11180;ChristenUnie;1885;2;
Emmen;G0114;11180;D66;1837;1;
Emmen;G0114;11180;GROENLINKS;1731;1;
Emmen;G0114;11180;Forum voor Democratie;1518;1;
Emmen;G0114;11180;50PLUS;1119;1;
Emmen;G0114;11180;Vitaal Emmen;582;0;
Emmen;G0114;11180;STIP;188;0;
Enkhuizen;G0388;10729;Enkhuizen Vooruit!;1184;3;
Enkhuizen;G0388;10729;SP (Socialistische Partij);1116;3;
Enkhuizen;G0388;10729;CDA;832;2;
Enkhuizen;G0388;10729;Blanco (Segerius, C.H.);716;1;
Enkhuizen;G0388;10729;D66;658;2;
Enkhuizen;G0388;10729;Partij van de Arbeid (P.v.d.A.);649;2;
Enkhuizen;G0388;10729;Het Enkhuizer Alternatief;606;1;
Enkhuizen;G0388;10729;Nieuw Enkhuizen;601;1;
Enkhuizen;G0388;10729;VVD;485;1;
Enkhuizen;G0388;10729;Piratenpartij;380;1;
Enkhuizen;G0388;10729;ChristenUnie-SGP;326;0;
Enschede;G0153;10364;Burgerbelangen Enschede (BBE);12077;10;
Enschede;G0153;10364;VVD;5854;4;
Enschede;G0153;10364;Partij van de Arbeid (P.v.d.A.);5749;4;
Enschede;G0153;10364;GROENLINKS;5037;4;
Enschede;G0153;10364;D66;4803;3;
Enschede;G0153;10364;CDA;4363;3;
Enschede;G0153;10364;ChristenUnie;2992;2;
Enschede;G0153;10364;Volt;2809;2;
Enschede;G0153;10364;PVV (Partij voor de Vrijheid);2521;2;
Enschede;G0153;10364;SP (Socialistische Partij);2484;2;
Enschede;G0153;10364;EnschedeAnders;2192;1;
Enschede;G0153;10364;Forum voor Democratie;1832;1;
Enschede;G0153;10364;Partij voor de Dieren;1770;1;
Enschede;G0153;10364;LINK;1135;0;
Enschede;G0153;10364;Democratisch Platform Enschede (DPE);1070;0;
Enschede;G0153;10364;Verbindend Enschede;775;0;
Enschede;G0153;10364;Blanco (Yilmaz, A);155;0;
Enschede;G0153;10364;Blanco (ten Wolde, J.H.L.);86;0;
Epe;G0232;10940;CDA;2788;5;
Epe;G0232;10940;Nieuwe Lijn;2440;4;
Epe;G0232;10940;VVD;2183;3;
Epe;G0232;10940;SGP-ChristenUnie;2035;3;
Epe;G0232;10940;D66;1973;3;
Epe;G0232;10940;Gemeentebelangen Epe;1281;2;
Epe;G0232;10940;Partij van de Arbeid (P.v.d.A.);1059;1;
Epe;G0232;10940;GROENLINKS;904;1;
Epe;G0232;10940;Forum voor Democratie;666;1;
Ermelo;G0233;10732;CDA;2939;5;
Ermelo;G0233;10732;één-Ermelo;2777;5;
Ermelo;G0233;10732;ChristenUnie;1956;3;
Ermelo;G0233;10732;Progressief Ermelo;1878;3;
Ermelo;G0233;10732;Staatkundig Gereformeerde Partij (SGP);1569;2;
Ermelo;G0233;10732;VVD;1353;2;
Ermelo;G0233;10732;BurgerBelangen Ermelo;803;1;
Etten-Leur;G0777;10750;APB;3340;6;
Etten-Leur;G0777;10750;Ons Etten-Leur;3088;5;
Etten-Leur;G0777;10750;CDA;2947;5;
Etten-Leur;G0777;10750;VVD;2194;4;
Etten-Leur;G0777;10750;GROENLINKS / Partij van de Arbeid (P.v.d.A.);2048;3;
Etten-Leur;G0777;10750;D66;1466;2;
Etten-Leur;G0777;10750;Leefbaar Etten-Leur;1117;2;
Geertruidenberg;G0779;10101;Keerpunt'74;1991;5;
Geertruidenberg;G0779;10101;Lokaal+;1690;4;
Geertruidenberg;G0779;10101;Morgen!;1311;3;
Geertruidenberg;G0779;10101;GemeenteBelangenGeertruidenberg;1022;2;
Geertruidenberg;G0779;10101;CDA;951;2;
Geertruidenberg;G0779;10101;VVD;870;2;
Geertruidenberg;G0779;10101;Sociale Volkspartij Geertruidenberg;344;1;
Geldrop-Mierlo;G1771;10529;DGG (Democratische Groepering Geldrop);3085;6;
Geldrop-Mierlo;G1771;10529;CDA;2880;5;
Geldrop-Mierlo;G1771;10529;Dorpspartij Mierlo (DPM);2118;4;
Geldrop-Mierlo;G1771;10529;Partij van de Arbeid (P.v.d.A.);1652;3;
Geldrop-Mierlo;G1771;10529;GROENLINKS;1562;3;
Geldrop-Mierlo;G1771;10529;D66;1533;2;
Geldrop-Mierlo;G1771;10529;VVD;1425;2;
Geldrop-Mierlo;G1771;10529;SAMEN;1410;2;
Gemert-Bakel;G1652;10277;CDA;3877;8;
Gemert-Bakel;G1652;10277;Dorpspartij;1866;4;
Gemert-Bakel;G1652;10277;Lokale Realisten;1840;3;
Gemert-Bakel;G1652;10277;Sociaal Gemert-Bakel;1554;3;
Gemert-Bakel;G1652;10277;VVD;1430;3;
Gemert-Bakel;G1652;10277;D66;1187;2;
Gemert-Bakel;G1652;10277;Partij van de Arbeid;454;0;
Gennep;G0907;10542;CDA;2025;5;
Gennep;G0907;10542;D66;1537;4;
Gennep;G0907;10542;VVD;1279;3;
Gennep;G0907;10542;EERLIJK LOKAAL sociaal samen sterk (ELsss);942;2;
Gennep;G0907;10542;Partij van de Arbeid (P.v.d.A.);769;2;
Gennep;G0907;10542;SP (Socialistische Partij);630;1;
Gilze en Rijen;G0784;11375;Kern '75;2726;6;
Gilze en Rijen;G0784;11375;Groen Gilze en Rijen;2526;6;
Gilze en Rijen;G0784;11375;Gemeentebelang;1259;2;
Gilze en Rijen;G0784;11375;D66;1181;2;
Gilze en Rijen;G0784;11375;Partij van de Arbeid (P.v.d.A.);1133;2;
Gilze en Rijen;G0784;11375;VVD;1000;2;
Gilze en Rijen;G0784;11375;CDA;812;1;
Goeree-Overflakkee;G1924;11067;Vitale Kernen Goeree Overflakkee;5385;7;
Goeree-Overflakkee;G1924;11067;Staatkundig Gereformeerde Partij (SGP);5260;7;
Goeree-Overflakkee;G1924;11067;CDA;4740;6;
Goeree-Overflakkee;G1924;11067;Groep Jan Zwerus;3186;4;
Goeree-Overflakkee;G1924;11067;VVD;2252;2;
Goeree-Overflakkee;G1924;11067;ChristenUnie;2093;2;
Goeree-Overflakkee;G1924;11067;Partij van de Arbeid (P.v.d.A.);1966;2;
Goeree-Overflakkee;G1924;11067;D66;845;1;
Goeree-Overflakkee;G1924;11067;Partij vd Jongeren;506;0;
Goes;G0664;10674;Partij van de Arbeid / GROENLINKS;3090;5;
Goes;G0664;10674;NG (Nieuw Goes);2979;4;
Goes;G0664;10674;CDA;2675;4;
Goes;G0664;10674;VVD;2495;4;
Goes;G0664;10674;SGP-ChristenUnie;2469;4;
Goes;G0664;10674;Partij voor Goes;1400;2;
Goes;G0664;10674;D66;1399;2;
Goirle;G0785;10971;Lijst Riel Goirle (LRG);2209;5;
Goirle;G0785;10971;Gezond Verstand Goirle Riel;1818;4;
Goirle;G0785;10971;Pro Actief Goirle;1319;2;
Goirle;G0785;10971;Partij van de Arbeid (P.v.d.A.);1286;2;
Goirle;G0785;10971;VVD;1093;2;
Goirle;G0785;10971;D66;1053;2;
Goirle;G0785;10971;CDA;644;1;
Goirle;G0785;10971;Arbeiderspartij Goirle-Riel;476;1;
Gooise Meren;G1942;10281;Goois Democratisch Platform;5394;7;
Gooise Meren;G1942;10281;D66;4725;6;
Gooise Meren;G1942;10281;VVD;4539;6;
Gooise Meren;G1942;10281;Hart voor BNM;3550;4;
Gooise Meren;G1942;10281;GROENLINKS;2468;3;
Gooise Meren;G1942;10281;CDA;1983;2;
Gooise Meren;G1942;10281;Partij van de Arbeid (P.v.d.A.);1961;2;
Gooise Meren;G1942;10281;Partij voor Leefomgeving En Klimaat;992;1;
Gooise Meren;G1942;10281;ChristenUnie;579;0;
Gorinchem;G0512;10942;Stadsbelang;2532;5;
Gorinchem;G0512;10942;DemocratenGorinchem;2194;4;
Gorinchem;G0512;10942;Partij van de Arbeid (P.v.d.A.);1949;3;
Gorinchem;G0512;10942;VVD;1820;3;
Gorinchem;G0512;10942;ChristenUnie-SGP;1510;2;
Gorinchem;G0512;10942;Gorcum Actief;1448;2;
Gorinchem;G0512;10942;D66;1402;2;
Gorinchem;G0512;10942;CDA;1064;2;
Gorinchem;G0512;10942;SP (Socialistische Partij);1033;2;
Gorinchem;G0512;10942;Zorg Voor Gorkum;407;0;
Gorinchem;G0512;10942;JEZUS LEEFT;81;0;
Gouda;G0513;10302;D66;3941;5;
Gouda;G0513;10302;GROENLINKS;3633;5;
Gouda;G0513;10302;ChristenUnie;3586;4;
Gouda;G0513;10302;Partij van de Arbeid (P.v.d.A.);3100;4;
Gouda;G0513;10302;Gouda Positief;3069;4;
Gouda;G0513;10302;VVD;2628;3;
Gouda;G0513;10302;Gemeentebelangen Gouda;2563;3;
Gouda;G0513;10302;CDA;2138;2;
Gouda;G0513;10302;Staatkundig Gereformeerde Partij (SGP);2086;2;
Gouda;G0513;10302;Partij voor de Dieren;1914;2;
Gouda;G0513;10302;Gouda Vitaal;1243;1;
Gouda;G0513;10302;Gouda Bewust;456;0;
Gouda;G0513;10302;KINDPARTIJ;108;0;
Groningen;G0014;10426;GROENLINKS;18669;9;
Groningen;G0014;10426;Partij van de Arbeid (P.v.d.A.);12434;6;
Groningen;G0014;10426;D66;10986;5;
Groningen;G0014;10426;Partij voor de Dieren;9730;4;
Groningen;G0014;10426;Stadspartij 100% voor Groningen;9689;4;
Groningen;G0014;10426;SP (Socialistische Partij);8631;4;
Groningen;G0014;10426;VVD;7860;3;
Groningen;G0014;10426;Student en Stad;6607;3;
Groningen;G0014;10426;ChristenUnie;5344;2;
Groningen;G0014;10426;CDA;5243;2;
